order_id,customer_id,order_date,product_category,quantity,unit_price,currency,country
ORD-42-0001203,CUST-000310,2025-01-19,home,3,152.07,KES,Rwanda
ORD-42-0001204,CUST-000390,2025-11-23,sports,9,384.02,RWF,Kenya
ORD-42-0001205,CUST-000151,2025-01-28,grocery,8,252.89,KES,Ghana
ORD-42-0001206,CUST-000415,2025-03-31,toys,1,476.34,USD,Germany
ORD-42-0001207,CUST-000451,2025-11-02,grocery,8,157.97,RWF,Germany
ORD-42-0001208,CUST-000236,2025-12-14,unobtainium,-3,278.78,GBP,United States
ORD-42-0001209,CUST-000085,2025-04-25,grocery,3,156.92,RWF,germany
ORD-42-0001210,CUST-000392,2025-11-06,toys,8,330.38,KES,United Kingdom
ORD-42-0001211,CUST-000241,2025-05-03,toys,3,253.84,RWF,Ghana
ORD-42-0001212,CUST-000254,2025-03-05,grocery,10,338.57,GBP,Ghana
ORD-42-0001213,CUST-000032,2025-12-18,toys,1,64.97,GBP,Ghana
ORD-42-0001214,CUST-000415,2025-03-09,electronics,6,190.91,RWF,Ghana
ORD-42-0001215,CUST-000183,2025-06-05,unobtainium,1,330.96,EUR,Kenya
ORD-42-0001216,CUST-000332,2025-07-26,toys,2,455.28,USD,Ghana
ORD-42-0001217,CUST-000059,2025-07-13,apparel,1,"269,67",USD,Germany
ORD-42-0001218,CUST-000337,2025-05-30,toys,9,450.8,GBP,Rwanda
ORD-42-0001219,CUST-000357,2025-05-06,toys,1,492.9,RWF,United Kingdom
ORD-42-0001220,CUST-000200,2025-07-20,  toys  ,2,$404.35,USD,United States
ORD-42-0001221,CUST-000346,2025-09-18,home,8,251.88,GBP,Kenya
ORD-42-0001222,CUST-000315,2025-08-01,home,7,$101.68,USD,United Kingdom
ORD-42-0001223,CUST-000110,2025-08-07,home,1,149.36,KES,Germany
ORD-42-0001224,CUST-000412,2025-09-08,toys,2,359.14,KES,Rwanda
ORD-42-0001225,CUST-000304,2025-07-13,home,2,283.65,KES,Germany
ORD-42-0001226,CUST-000219,2025-09-16,home,2,326.12,GBP,United Kingdom
ORD-42-0001227,CUST-000412,2025-08-01,grocery,9,157.36,RWF,
ORD-42-0001228,CUST-000129,2025-02-16,toys,8,336.11,KES,Kenya
ORD-42-0001229,CUST-000452,2025-12-23,sports,9,431.49,KES,Germany
ORD-42-0001230,CUST-000110,2025-01-28,sports,8,134.7,KES,United Kingdom
ORD-42-0001231,CUST-000437,2025-05-24,toys,1,261.61,GBP,Germany
ORD-42-0001232,CUST-000076,2025-08-31,apparel,5,422.22,RWF,Ghana
ORD-42-0001233,CUST-000441,2025-11-30,sports,4,423.14,GBP,Ghana
ORD-42-0001234,CUST-000331,2025-10-11,home,10,118.83,EUR,Rwanda
ORD-42-0001235,CUST-000077,2025-09-25,electronics,-4,398.73,GBP,germany
ORD-42-0001236,CUST-000249,2025-03-21,grocery,7,323.81,USD,KENYA
ORD-42-0001237,CUST-000082,2025-08-15,apparel,1,129.94,GBP,United States
ORD-42-0001238,CUST-000282,2025-10-03,sports,1,481.93,RWF,Rwanda
ORD-42-0001239,CUST-000029,2025-11-20,home,10,149.69,USD,Germany
ORD-42-0001240,CUST-000460,2025-06-29,sports,2,199.05,EUR,Kenya
ORD-42-0001241,CUST-000058,2025-03-15,sports,9,466.53,KES,United States
ORD-42-0001242,CUST-000425,2025-03-10,toys,5,$248.73,USD,Kenya
ORD-42-0001243,CUST-000308,2025-10-31,home,6,416.33,RWF,United States
ORD-42-0001244,CUST-000381,2025-09-03,grocery,4,72.99,EUR,Kenya
ORD-42-0001245,CUST-000497,2025-08-14,grocery,7,127.9,KES,Rwanda
ORD-42-0001246,CUST-000252,2032-01-15,home,2,158.93,RWF,Germany
ORD-42-0001247,CUST-000350,2025-08-28,home,3,182.14,GBP,Ghana
ORD-42-0001248,CUST-000011,2025-02-05,toys,1,$420.90,USD,United States
ORD-42-0001249,CUST-000470,2025-01-23,apparel,5,276.81,GBP,United States
ORD-42-0001250,CUST-000491,2025-01-08,home,2,267.92,EUR,germany
ORD-42-0001251,CUST-000199,2025-12-28,grocery,-5,151.14,EUR,Ghana
ORD-42-0001252,,2025-10-11,grocery,6,439.85,RWF,rwanda
ORD-42-0001253,CUST-000141,2025-11-21,grocery,8,$368.73,GBP,  United States  
ORD-42-0001254,CUST-000217,2025-11-11,apparel,5,253.66,GBP,
ORD-42-0001255,CUST-000309,2025-03-27,sports,6,227.18,USD,Rwanda
ORD-42-0001256,CUST-000329,2025-02-07,apparel,8,395.72,EUR,Rwanda
ORD-42-0001257,CUST-000206,2025-09-21,sports,5,157.55,USD,Rwanda
ORD-42-0001258,CUST-000081,2025-08-27,toys,3,423.63,RWF,Ghana
ORD-42-0001259,CUST-000232,2025-05-02,sports,3,131.08,KES,Ghana
ORD-42-0001260,CUST-000410,2025-08-10,apparel,2,207.83,EUR,Germany
ORD-42-0001261,CUST-000449,2025-06-22,toys,4,"11,35",USD,United Kingdom
ORD-42-0001262,CUST-000332,2025-02-22,sports,4,453.52,RWF,Kenya
ORD-42-0001263,CUST-000135,2025-01-07,apparel,1,201.12,RWF,  United Kingdom  
ORD-42-0001264,CUST-000134,2031-08-31,electronics,6,85.89,KES,Rwanda
ORD-42-0001265,CUST-000008,not-a-date,grocery,8,413.8,RWF,Rwanda
ORD-42-0001266,CUST-000115,2025-01-01,apparel,4,473.08,GBP,Ghana
ORD-42-0001267,CUST-000383,2025-04-23,grocery,3,216.22,EUR,united kingdom
ORD-42-0002689,CUST-000111,2025-08-10,sports,4,209.75,RWF,Kenya
ORD-42-0001269,CUST-000015,2025-08-06,home,4,309.22,EUR,Ghana
ORD-42-0001270,CUST-000299,2025-01-16,sports,8,43.78,RWF,Kenya
ORD-42-0001271,CUST-000447,2025-07-20,sports,7,343.74,RWF,United States
ORD-42-0001272,CUST-000217,2025-03-02,home,2,48.54,USD,Rwanda
ORD-42-0002745,CUST-000171,2025-09-03,grocery,6,498.37,KES,United States
ORD-42-0001274,CUST-000384,2025-12-09,electronics,5,252.77,RWF,GHANA
ORD-42-0001275,CUST-000203,2025-01-23,home,3,484.06,KES,Rwanda
ORD-42-0001276,CUST-000298,2025-10-02,home,3,252.37,GBP,Germany
ORD-42-0001277,CUST-000068,2025-11-17,home,9,217.03,GBP,Rwanda
ORD-42-0001278,CUST-000161,2025-12-10,apparel,8,435.97,GBP,United States
ORD-42-0001279,CUST-000185,2025-05-26,home,5,306.85,GBP,United Kingdom
ORD-42-0001280,CUST-000161,2025-05-23,apparel,6,368.7,RWF,Kenya
ORD-42-0001281,CUST-000285,2025-01-30,sports,8,27.56,EUR,Rwanda
ORD-42-0001282,CUST-000118,2025-09-30,electronics,8,$130.85,RWF,Germany
ORD-42-0001283,CUST-000060,2025-04-23,electronics,8,178.9,KES,Germany
ORD-42-0001284,CUST-000235,2025-04-24,electronics,3,62.7,USD,Kenya
ORD-42-0001285,CUST-000445,2025-08-09,apparel,3,375.22,GBP,United Kingdom
ORD-42-0001286,CUST-000457,2025-01-27,toys,4,$292.19,USD,United Kingdom
ORD-42-0001287,CUST-000393,2025-03-15,apparel,7,460.29,EUR,Germany
ORD-42-0001288,CUST-000347,2025-11-14,home,1,142.86,USD,Germany
ORD-42-0000313,CUST-000192,2025-03-05,electronics,6,77.73,USD,GERMANY
ORD-42-0001290,CUST-000426,2025-01-04,sports,8,227.57,GBP,  United Kingdom  
ORD-42-0001291,CUST-000337,2025-12-30,home,1,328.43,RWF,Ghana
ORD-42-0003521,CUST-000486,2025-03-16,apparel,4,431.78,GBP,Ghana
ORD-42-0001293,CUST-000409,2025-12-04,sports,2,274.03,KES,Germany
ORD-42-0001294,CUST-000048,2025-06-11,home,3,120.8,RWF,  Rwanda  
ORD-42-0001295,,2025-09-17,apparel,7,389.97,GBP,United States
ORD-42-0001296,CUST-000386,2025-02-01,apparel,2,149.97,RWF,United States
ORD-42-0001297,CUST-000413,2025-07-27,sports,10,"66,51",USD,Ghana
ORD-42-0001298,CUST-000263,2025-09-21,grocery,8,442.82,RWF,Ghana
ORD-42-0001299,CUST-000289,2025-02-28,grocery,2,378.49,GBP,United Kingdom
ORD-42-0001300,CUST-000096,2025-05-24,sports,7,47.38,KES,Ghana
ORD-42-0001301,CUST-000499,2025-05-09,sports,4,324.16,EUR,Germany
ORD-42-0001302,CUST-000270,2025-02-13,sports,9,42.9,RWF,Germany
ORD-42-0001303,CUST-000041,2025-05-02,home,-3,492.11,GBP,Kenya
ORD-42-0001304,CUST-000268,2025-05-28,home,10,24.82,USD,Rwanda
ORD-42-0001305,CUST-000263,2025-11-07,toys,7,207.1,RWF,  United States  
ORD-42-0001306,CUST-000369,2025-03-16,home,6,128.18,USD,United Kingdom
,CUST-000009,2025-11-04,sports,8,90.6,EUR,Germany
ORD-42-0001308,CUST-000024,2025-11-20,  grocery  ,5,157.66,RWF,United States
ORD-42-0001309,CUST-000231,2025-02-16,home,6,483.39,EUR,Kenya
ORD-42-0001310,,2025-11-22,sports,10,130.4,USD,Germany
ORD-42-0001311,CUST-000274,2025-12-23,electronics,7,59.22,EUR,United States
ORD-42-0001312,CUST-000245,2025-05-11,sports,7,434.52,KES,United States
ORD-42-0001313,CUST-000250,2025-07-30,toys,10,181.0,RWF,Ghana
ORD-42-0001314,CUST-000045,2025-10-29,apparel,1,96.21,USD,United States
ORD-42-0001315,CUST-000497,2025-09-27,electronics,4,241.08,EUR,United States
ORD-42-0001316,CUST-000124,2025-05-23,sports,9,96.27,GBP,Germany
ORD-42-0001317,CUST-000076,2025-05-04,grocery,1,"59,11",EUR,United States
ORD-42-0001318,CUST-000360,2025-05-19,grocery,8,10.79,RWF,United Kingdom
ORD-42-0001319,CUST-000125,2025-09-20,home,10,414.9,RWF,Rwanda
ORD-42-0001320,CUST-000171,2025-12-28,electronics,7,489.76,RWF,United States
ORD-42-0001321,CUST-000297,2025-03-02,sports,9,499.51,USD,Germany
ORD-42-0001322,CUST-000205,2025-04-28,toys,10,362.58,RWF,Kenya
ORD-42-0001323,,2025-12-01,toys,1,211.58,GBP,United Kingdom
ORD-42-0001324,CUST-000033,2025-08-17,sports,7,444.68,USD,Germany
ORD-42-0001325,CUST-000319,2025-02-05,home,8,349.06,USD,Kenya
ORD-42-0001326,CUST-000148,2025-09-25,  grocery  ,6,219.62,KES,Kenya
ORD-42-0001327,CUST-000301,2025-01-16,home,10,426.87,RWF,Kenya
ORD-42-0001328,CUST-000453,2025-08-04,sports,7,479.94,GBP,Germany
ORD-42-0001329,CUST-000410,2025-10-11,toys,4,141.95,USD,United States
ORD-42-0001330,CUST-000248,2025-10-27,apparel,4,79.0,RWF,Rwanda
ORD-42-0001331,  CUST-000407  ,2025-06-03,grocery,5,118.12,KES,Rwanda
,CUST-000010,2025-07-02,home,6,338.79,EUR,United Kingdom
ORD-42-0001333,CUST-000017,2025-11-30,home,7,57.87,EUR,Rwanda
ORD-42-0001334,CUST-000288,2025-09-09,grocery,5,496.84,GBP,Rwanda
ORD-42-0001335,CUST-000395,2025-03-22,home,3,426.85,KES,United Kingdom
ORD-42-0001336,CUST-000343,2025-11-09,sports,1,463.39,RWF,Germany
ORD-42-0001337,CUST-000493,2025-11-06,electronics,10,305.22,USD,United Kingdom
,CUST-000022,2025-04-17,electronics,3,315.33,EUR,Ghana
ORD-42-0001339,CUST-000081,2025-08-05,sports,8,381.22,RWF,United States
ORD-42-0001340,CUST-000446,2025-11-12,apparel,6,167.97,EUR,Rwanda
ORD-42-0001341,CUST-000435,2025-09-20,grocery,7,$384.84,USD,Kenya
ORD-42-0001342,CUST-000428,2025-05-04,home,5,253.01,USD,Ghana
ORD-42-0001343,CUST-000191,2025-06-03,home,4,76.65,KES,Germany
ORD-42-0001344,CUST-000404,2025-09-07,apparel,7,207.29,RWF,Germany
ORD-42-0001345,CUST-000488,2025-04-12,sports,6,471.93,RWF,Kenya
ORD-42-0001346,CUST-000395,2025-12-27,sports,9,471.88,USD,Ghana
ORD-42-0001347,CUST-000162,not-a-date,apparel,7,31.67,USD,
ORD-42-0001822,  CUST-000473  ,2025-02-07,apparel,10,29.85,KES,Ghana
ORD-42-0001349,CUST-000215,2025-06-10,sports,9,436.9,GBP,Ghana
ORD-42-0001350,CUST-000005,2025-08-11,toys,10,460.3,RWF,Germany
ORD-42-0001351,CUST-000330,2025-09-18,toys,10,394.38,RWF,United States
ORD-42-0001352,,2025-02-03,grocery,-4,440.61,USD,Rwanda
ORD-42-0001353,CUST-000276,2025-07-14,grocery,3,260.71,KES,Ghana
ORD-42-0001354,CUST-000110,2025-11-15,toys,9,156.81,GBP,United States
ORD-42-0001355,CUST-000082,2025-12-21,electronics,9,296.66,EUR,Ghana
ORD-42-0001356,CUST-000372,2025-05-30,toys,2,366.26,GBP,Ghana
ORD-42-0001357,CUST-000322,2025-04-17,home,2,24.82,USD,Germany
ORD-42-0001358,CUST-000153,2025-03-14,sports,1,227.12,EUR,United States
ORD-42-0001359,CUST-000298,2025-03-18,sports,9,"422,40",EUR,Ghana
ORD-42-0001360,CUST-000154,2025-08-09,sports,10,336.54,RWF,United Kingdom
ORD-42-0001361,CUST-000378,2025-08-28,electronics,6,258.71,EUR,Ghana
ORD-42-0002032,CUST-000233,2030-11-03,apparel,7,414.39,USD,Rwanda
ORD-42-0001363,CUST-000032,2025-05-29,apparel,8,108.18,USD,Ghana
ORD-42-0001364,CUST-000347,2025-04-07,grocery,10,279.93,RWF,Ghana
ORD-42-0001365,CUST-000300,2025-04-21,sports,7,498.26,RWF,United States
ORD-42-0001366,CUST-000499,2025-06-02,apparel,3,253.39,RWF,United States
ORD-42-0001367,CUST-000235,2025-10-27,sports,9,431.77,USD,United States
ORD-42-0001368,CUST-000109,2025-05-13,grocery,1,373.5,KES,Ghana
ORD-42-0001369,CUST-000472,2025-11-02,toys,7,56.06,GBP,United Kingdom
ORD-42-0001370,CUST-000149,2025-12-12,toys,3,59.75,GBP,Ghana
ORD-42-0001371,CUST-000156,2025-08-04,grocery,1,395.81,EUR,United Kingdom
ORD-42-0001372,CUST-000216,2025-12-08,home,5,108.58,RWF,Rwanda
ORD-42-0001373,CUST-000063,2025-03-27,home,2,435.34,RWF,Germany
ORD-42-0001374,CUST-000294,2025-07-27,toys,8,$450.24,RWF,Germany
ORD-42-0001375,CUST-000428,2025-02-25,apparel,3,252.88,RWF,Germany
ORD-42-0001376,CUST-000342,2025-05-17,apparel,6,45.57,KES,United States
ORD-42-0001377,CUST-000320,2025-06-06,grocery,4,450.22,GBP,UNITED KINGDOM
ORD-42-0001378,CUST-000024,2025-01-23,grocery,5,323.31,EUR,United States
ORD-42-0001379,CUST-000013,2025-03-15,sports,5,280.96,USD,United States
ORD-42-0001380,CUST-000287,2025-11-19,apparel,10,271.38,USD,United Kingdom
ORD-42-0001381,  CUST-000268  ,2025-09-27,grocery,9,448.54,USD,United States
ORD-42-0001382,CUST-000480,2025-04-04,apparel,1,138.21,EUR,Kenya
ORD-42-0001383,CUST-000425,2025-01-05,toys,8,43.24,KES,United Kingdom
ORD-42-0001384,CUST-000165,2025-06-10,toys,1,246.25,USD,Ghana
ORD-42-0001385,CUST-000224,2025-10-01,grocery,1,429.96,GBP,Germany
ORD-42-0001386,CUST-000132,2025-11-16,electronics,2,271.35,GBP,Kenya
ORD-42-0001387,CUST-000094,2025-08-24,electronics,3,154.09,RWF,United States
ORD-42-0001388,CUST-000087,2025-12-02,toys,6,91.55,USD,Ghana
ORD-42-0001389,CUST-000200,2025-11-12,home,3,207.0,GBP,Ghana
ORD-42-0001390,CUST-000193,2025-11-01,electronics,4,120.57,KES,United Kingdom
ORD-42-0001391,CUST-000122,2025-04-24,toys,9,193.14,USD,Ghana
ORD-42-0001392,CUST-000032,2025-07-23,grocery,9,204.13,RWF,Rwanda
ORD-42-0001393,CUST-000209,2025-02-11,apparel,1,135.31,KES,United States
ORD-42-0001394,CUST-000052,2025-08-28,toys,3,153.0,RWF,Germany
ORD-42-0001395,CUST-000043,2025-02-10,toys,4,391.66,EUR,Ghana
ORD-42-0001396,CUST-000277,2025-10-07,apparel,9,476.35,KES,Germany
ORD-42-0001397,CUST-000022,2026-01-01,grocery,10,145.34,EUR,Rwanda
ORD-42-0001398,CUST-000031,2025-04-30,home,10,126.19,RWF,Ghana
ORD-42-0001399,CUST-000432,2025-02-12,apparel,10,420.5,GBP,Rwanda
ORD-42-0001400,CUST-000083,2025-04-03,toys,2,151.02,RWF,United States
,CUST-000063,2025-10-22,sports,9,499.41,RWF,Kenya
ORD-42-0001402,  CUST-000313  ,2025-04-18,home,6,317.95,RWF,Ghana
ORD-42-0001403,CUST-000126,2025-01-27,home,6,106.1,KES,Ghana
ORD-42-0001404,CUST-000009,2025-01-12,apparel,1,304.78,USD,Rwanda
ORD-42-0001405,CUST-000345,2025-10-05,grocery,9,447.74,RWF,Germany
ORD-42-0001406,CUST-000276,2025-11-21,sports,2,269.79,RWF,United States
ORD-42-0001407,CUST-000064,2025-07-05,grocery,10,179.62,EUR,UNITED STATES
ORD-42-0001408,CUST-000005,2025-10-30,grocery,6,468.19,RWF,Rwanda
ORD-42-0001409,CUST-000114,2025-12-22,home,6,96.56,KES,United States
ORD-42-0001410,CUST-000156,2025-09-10,apparel,8,483.68,USD,Ghana
ORD-42-0001411,CUST-000253,2025-01-06,sports,10,105.33,EUR,United States
ORD-42-0001412,CUST-000203,2025-11-06,home,10,250.66,EUR,United Kingdom
ORD-42-0001413,CUST-000100,2025-01-29,sports,10,336.42,KES,UNITED KINGDOM
ORD-42-0001414,CUST-000090,2025-11-29,  toys  ,3,373.24,EUR,Ghana
ORD-42-0001415,CUST-000478,2025-03-16,apparel,9,364.72,GBP,Kenya
ORD-42-0001416,CUST-000435,2025-01-19,electronics,9,307.61,KES,Germany
ORD-42-0001417,CUST-000002,2025-05-28,sports,1,427.08,GBP,Germany
ORD-42-0001418,CUST-000433,2025-06-07,home,2,340.41,RWF,Germany
ORD-42-0001419,CUST-000186,2025-04-12,electronics,4,24.44,RWF,United Kingdom
ORD-42-0001420,CUST-000230,2025-07-24,electronics,7,98.11,USD,United Kingdom
ORD-42-0001421,CUST-000414,2025-12-20,sports,4,489.07,RWF,rwanda
ORD-42-0001422,CUST-000470,2025-08-27,apparel,3,165.28,USD,United States
ORD-42-0001423,CUST-000321,2025-11-13,electronics,8,$216.54,USD,United Kingdom
ORD-42-0001424,CUST-000409,2025-02-15,home,5,124.33,RWF,Kenya
ORD-42-0001425,CUST-000491,2025-07-11,electronics,6,260.32,EUR,Rwanda
ORD-42-0001426,  CUST-000398  ,2025-02-28,toys,8,382.29,RWF,United Kingdom
ORD-42-0001427,CUST-000064,2025-11-19,unobtainium,1,189.32,USD,Kenya
ORD-42-0001428,CUST-000032,2025-05-20,electronics,5,305.76,RWF,Rwanda
ORD-42-0001429,CUST-000053,2025-01-20,unobtainium,9,27.05,RWF,Germany
ORD-42-0001430,CUST-000050,2025-02-19,grocery,4,432.43,KES,Rwanda
ORD-42-0001431,CUST-000233,2025-06-19,grocery,7,440.09,KES,Rwanda
ORD-42-0001432,CUST-000174,2025-02-02,sports,1,227.58,GBP,United Kingdom
ORD-42-0001433,CUST-000099,2025-11-07,electronics,1,297.99,USD,United Kingdom
ORD-42-0001434,CUST-000405,2025-09-24,toys,3,319.04,GBP,Ghana
ORD-42-0001435,CUST-000216,2025-04-30,sports,10,"222,87",EUR,Kenya
ORD-42-0001436,CUST-000409,2025-12-10,electronics,3,156.52,RWF,United Kingdom
ORD-42-0001437,CUST-000492,2025-02-02,home,5,292.25,KES,Kenya
ORD-42-0001438,CUST-000076,not-a-date,home,10,172.11,GBP,Rwanda
ORD-42-0001439,CUST-000266,2025-03-07,sports,3,29.6,KES,UNITED KINGDOM
ORD-42-0001440,CUST-000440,2025-12-05,grocery,-6,98.51,EUR,United States
ORD-42-0001441,CUST-000466,2025-09-20,electronics,6,95.49,RWF,United States
ORD-42-0001442,CUST-000355,2025-05-07,toys,6,$426.15,KES,Ghana
ORD-42-0001443,CUST-000316,2025-08-01,grocery,6,81.98,RWF,Rwanda
ORD-42-0001444,CUST-000254,2025-09-11,electronics,4,346.92,RWF,United Kingdom
ORD-42-0001445,CUST-000110,2025-09-01,grocery,6,403.83,RWF,Kenya
ORD-42-0001446,CUST-000205,2025-09-29,electronics,6,5.94,GBP,Rwanda
ORD-42-0001447,CUST-000285,2025-11-04,apparel,5,220.76,KES,Ghana
ORD-42-0001448,CUST-000023,2025-12-17,apparel,4,142.77,EUR,Ghana
ORD-42-0001449,CUST-000369,2025-10-04,home,9,123.74,EUR,Rwanda
ORD-42-0001450,CUST-000091,2025-08-20,electronics,1,415.89,EUR,Germany
ORD-42-0001451,CUST-000336,2025-11-06,home,4,153.23,EUR,ghana
ORD-42-0001452,CUST-000415,2025-06-25,sports,3,470.64,KES,Germany
ORD-42-0001453,CUST-000450,2025-01-02,electronics,2,73.07,EUR,Kenya
ORD-42-0001454,CUST-000099,2025-04-04,grocery,6,159.66,RWF,United States
ORD-42-0001455,CUST-000126,2025-12-09,toys,10,95.36,KES,Ghana
ORD-42-0001456,CUST-000405,2025-10-17,home,4,27.58,GBP,Kenya
ORD-42-0001457,CUST-000436,2025-04-16,toys,8,105.41,USD,Germany
ORD-42-0001458,CUST-000405,2025-01-27,toys,2,84.55,RWF,United States
ORD-42-0001459,CUST-000385,2025-04-16,home,8,259.93,EUR,Ghana
ORD-42-0001460,CUST-000365,2025-06-24,toys,8,358.11,RWF,Germany
ORD-42-0001461,CUST-000138,2025-03-10,grocery,10,325.22,EUR,Kenya
ORD-42-0001462,CUST-000459,2025-09-20,grocery,4,198.55,GBP,
ORD-42-0001463,,2025-06-22,toys,3,467.81,GBP,Ghana
ORD-42-0001464,CUST-000282,2025-11-19,apparel,2,148.23,KES,Ghana
ORD-42-0001465,CUST-000118,2025-03-09,electronics,8,256.62,GBP,Germany
ORD-42-0001466,CUST-000231,2025-05-07,grocery,7,184.39,RWF,Ghana
ORD-42-0001467,CUST-000140,2025-06-20,electronics,3,221.4,GBP,United States
ORD-42-0001468,CUST-000039,2025-07-02,electronics,5,421.46,KES,United Kingdom
ORD-42-0001469,CUST-000330,2025-11-22,home,4,$50.11,USD,Ghana
ORD-42-0001470,CUST-000020,2025-03-28,apparel,6,99.13,GBP,Ghana
ORD-42-0001471,CUST-000155,2025-01-17,home,4,353.12,EUR,United States
ORD-42-0001472,CUST-000379,2025-03-29,home,1,385.27,GBP,Ghana
ORD-42-0001473,CUST-000401,2025-06-09,grocery,10,379.15,USD,Germany
ORD-42-0001474,CUST-000335,2025-04-14,apparel,7,114.56,EUR,
ORD-42-0001475,CUST-000120,2025-04-12,toys,9,379.05,RWF,Ghana
ORD-42-0001476,CUST-000406,2025-11-19,home,4,214.97,RWF,Kenya
ORD-42-0001477,CUST-000225,2025-05-16,toys,1,187.98,KES,kenya
ORD-42-0001478,CUST-000157,2025-12-28,grocery,6,170.57,RWF,Germany
ORD-42-0001479,CUST-000352,2025-06-09,sports,9,150.52,KES,Rwanda
ORD-42-0001480,CUST-000291,2025-12-16,apparel,3,488.64,GBP,United Kingdom
ORD-42-0001481,CUST-000323,2025-02-27,toys,10,433.61,RWF,Kenya
ORD-42-0001482,CUST-000486,2025-06-15,electronics,9,193.83,RWF,Rwanda
ORD-42-0001483,CUST-000169,2025-03-16,grocery,5,47.53,USD,United States
ORD-42-0001484,CUST-000284,2025-10-03,electronics,10,244.82,EUR,Kenya
ORD-42-0001485,CUST-000036,2025-06-18,home,4,117.29,KES,Rwanda
ORD-42-0001486,CUST-000233,2025-12-03,home,9,"6,51",GBP,GERMANY
ORD-42-0001487,CUST-000201,2025-10-13,electronics,3,268.69,RWF,United States
ORD-42-0001488,CUST-000036,2025-06-16,apparel,3,$435.35,GBP,Germany
ORD-42-0001489,CUST-000419,2025-01-03,sports,8,$80.23,KES,Ghana
ORD-42-0001490,CUST-000301,2025-09-20,  toys  ,8,138.45,USD,Kenya
ORD-42-0001491,CUST-000229,2025-11-30,grocery,10,403.98,KES,Ghana
ORD-42-0001492,CUST-000467,2025-03-16,grocery,8,231.89,USD,United States
ORD-42-0001493,CUST-000047,2025-08-07,sports,8,174.04,GBP,Germany
ORD-42-0001494,CUST-000314,2025-10-04,grocery,4,90.61,KES,United States
ORD-42-0001495,CUST-000222,2025-05-12,grocery,3,349.56,USD,Germany
ORD-42-0001496,CUST-000358,2025-12-10,apparel,3,137.61,KES,Ghana
ORD-42-0001497,CUST-000342,2025-11-28,sports,4,454.46,RWF,United Kingdom
ORD-42-0001498,CUST-000063,2025-06-27,electronics,2,252.69,GBP,Germany
ORD-42-0001499,CUST-000231,2025-10-09,home,4,253.53,RWF,Rwanda
ORD-42-0001500,CUST-000038,2025-02-08,sports,8,191.2,RWF,Kenya
ORD-42-0001501,CUST-000204,2025-12-13,electronics,5,58.23,EUR,Ghana
ORD-42-0001502,CUST-000344,2025-05-09,grocery,8,35.05,KES,United States
ORD-42-0002897,CUST-000125,2025-01-01,grocery,3,235.92,GBP,Kenya
ORD-42-0001504,CUST-000088,2025-12-23,toys,2,89.44,USD,United Kingdom
ORD-42-0001505,CUST-000380,2025-06-15,apparel,2,336.02,USD,United States
ORD-42-0001506,CUST-000140,2025-10-15,grocery,6,89.79,USD,United States
ORD-42-0001507,CUST-000273,2025-09-13,grocery,1,418.41,KES,United States
ORD-42-0001508,CUST-000340,2025-01-29,electronics,7,345.48,RWF,Rwanda
ORD-42-0001509,CUST-000307,2025-12-30,electronics,7,383.79,EUR,Ghana
ORD-42-0001510,CUST-000466,2025-09-01,apparel,2,$9.00,USD,Rwanda
ORD-42-0001511,CUST-000173,2025-09-25,sports,2,111.06,USD,United States
ORD-42-0001512,CUST-000086,2025-10-08,electronics,7,256.74,GBP,Ghana
ORD-42-0001513,CUST-000288,2025-02-15,apparel,10,104.35,KES,Germany
ORD-42-0001514,CUST-000481,2025-05-27,electronics,4,107.68,GBP,Ghana
ORD-42-0001515,CUST-000089,2025-12-25,grocery,6,6.98,EUR,Germany
ORD-42-0001516,CUST-000113,2025-11-29,sports,5,$325.32,GBP,Rwanda
ORD-42-0001517,CUST-000035,2025-09-12,grocery,5,384.01,RWF,Rwanda
ORD-42-0001518,CUST-000365,2025-04-02,toys,3,126.72,USD,United Kingdom
ORD-42-0001519,CUST-000167,2025-02-12,sports,7,339.27,EUR,Ghana
ORD-42-0001520,CUST-000090,2025-02-10,sports,6,489.03,RWF,Rwanda
ORD-42-0001521,CUST-000172,2025-12-23,toys,10,225.01,KES,United States
ORD-42-0002831,CUST-000380,2025-09-04,toys,10,352.61,USD,Kenya
ORD-42-0001523,CUST-000011,2025-02-20,electronics,5,118.96,RWF,Kenya
ORD-42-0001524,CUST-000318,2025-11-22,  electronics  ,3,187.89,GBP,Kenya
ORD-42-0001525,CUST-000078,2025-06-23,apparel,1,119.79,KES,Germany
ORD-42-0001526,CUST-000379,2025-07-17,apparel,5,159.45,USD,United Kingdom
ORD-42-0001527,CUST-000406,2025-06-03,sports,5,375.52,EUR,United States
ORD-42-0001528,CUST-000170,2025-07-10,apparel,4,270.12,EUR,United States
ORD-42-0001529,CUST-000357,2025-09-10,toys,7,261.21,EUR,Germany
ORD-42-0001530,CUST-000323,2025-12-29,electronics,8,35.92,EUR,Rwanda
ORD-42-0001531,CUST-000325,2025-10-21,apparel,3,46.79,KES,United Kingdom
ORD-42-0001532,CUST-000426,2025-09-19,apparel,9,40.0,RWF,Ghana
ORD-42-0001533,CUST-000085,2025-09-22,apparel,7,89.04,EUR,Ghana
ORD-42-0001534,CUST-000147,2025-03-12,grocery,4,136.66,RWF,Rwanda
ORD-42-0001535,CUST-000487,2025-07-01,grocery,7,84.72,RWF,Germany
